candidate,window_id,entry_date,start_date,end_date,stock_code,weight,score,stock_return,return_contribution,note
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,002044,0.020408163265306124,0.9799599198396793,-0.06896551724137934,-0.001407459535538354,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,300751,0.020408163265306124,0.9779559118236473,0.38775344687753455,0.00791333565056193,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,600498,0.020408163265306124,0.9759519038076152,0.10385351188849401,0.002119459426295796,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,002025,0.020408163265306124,0.9739478957915831,-0.005152671755725091,-0.00010515656644336921,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,300058,0.020408163265306124,0.9719438877755511,0.09227467811158796,0.0018831566961548564,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,000657,0.020408163265306124,0.969939879759519,0.25431861804222655,0.005190175878412787,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,300627,0.020408163265306124,0.9679358717434869,0.004828462515882981,9.854005134455064e-05,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,601106,0.020408163265306124,0.9659318637274549,0.0949494949494949,0.001937744794887651,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,603920,0.020408163265306124,0.9639278557114228,0.12116740449253971,0.002472804173317137,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,002851,0.020408163265306124,0.9619238476953907,0.22248572683355294,0.004540525037419448,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,688375,0.020408163265306124,0.9599198396793587,0.05498085851592416,0.0011220583370596768,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,300346,0.020408163265306124,0.9579158316633266,-0.04086970737289519,-0.0008340756606713306,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,688676,0.020408163265306124,0.9559118236472945,-0.03372001572945338,-0.0006881635863153751,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,688387,0.020408163265306124,0.9038076152304609,0.01025641025641022,0.00020931449502878,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002607,0.036000000004219955,0.9953667334669338,0.0034246575342467,0.0001232876712473331,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,001389,0.036000000004219955,0.9808997995991984,0.08595958538372939,0.0030945450741770037,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,600685,0.036000000004219955,0.9952304609218436,0.04772439949431084,0.0017180783819965852,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688777,0.036000000004219955,0.9805791583166332,0.20149899106370728,0.007253963679143779,
